,Label,Body,flag,tfidfscore,priority
1151,ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,0,2.7775688250831494,medium
1152,ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,0,3.489234816517345,high
1153,ham,Hey! There's veggie pizza... :/,0,1.6863860506452024,medium
1154,ham,Yun buying... But school got offer 2000 plus only...,0,2.6092066757658623,medium
1155,ham,You sure your neighbors didnt pick it up,0,1.9506836826327612,medium
1156,ham,K. I will sent it again,0,1.0,medium
1157,spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,1,4.1726180260529855,low
1158,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,3.8872242685717264,high
1159,ham,Well. Im computerless. Time to make some oreo truffles,0,2.3555641210923177,medium
1160,ham,"Haha yeah I see that now, be there in a sec",0,1.7031996896514623,medium
1161,ham,I am not having her number sir,0,1.727950471342687,medium
1162,ham,Lol now I'm after that hot air balloon!,0,1.96487769732938,medium
1163,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,0,2.166674365626205,medium
1164,ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,0,3.8026632931534263,high
1165,ham,"Yeah, we can probably swing by once my roommate finishes up with his girl",0,2.4201058802617954,medium
1166,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1,3.383165686262785,low
1167,ham,Happy new years melody!,0,1.935866478916872,medium
1168,ham,�� dun need to pick ur gf?,0,2.1507477523833884,medium
1169,ham,Yay! You better not have told that to 5 other girls either.,0,1.9846027441977525,medium
1170,ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,0,3.4450032100590686,high
1171,ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",0,3.536007043584683,high
1172,ham,Just nw i came to hme da..,0,2.1394270889172327,medium
1173,ham,"I'm outside islands, head towards hard rock and you'll run into me",0,2.604830690051516,medium
1174,ham,To day class is there are no class.,0,1.281706449409166,medium
1175,ham,I'm in chennai velachery:),0,1.4029208815281715,medium
1176,ham,You flippin your shit yet?,0,1.3880098536029146,medium
1177,ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore",0,2.1264466730638496,medium
1178,ham,Am i that much bad to avoid like this?,0,1.6669197174024517,medium
1179,ham,"Yo, you around? Just got my car back",0,1.958597478488699,medium
1180,ham,Annoying isn't it.,0,1.4065953286188135,medium
1181,ham,"Goodmorning, Today i am late for  &lt;#&gt; min.",0,2.40696184959595,medium
1182,ham,There's no point hangin on to mr not right if he's not makin u happy,0,2.3972681578060784,medium
1183,ham,All will come alive.better correct any good looking figure there itself..,0,2.5771733313541425,medium
1184,ham,In that case I guess I'll see you at campus lodge,0,2.172215147613263,medium
1185,ham,We're done...,0,0.0,medium
1186,ham,Come to my home for one last time i wont do anything. Trust me.,0,2.1781330098316447,medium
1187,ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,0,3.112522332432597,high
1188,spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 �3/wk 087016248,1,3.9810223565202394,low
1189,ham,Ok... C ya...,0,1.3929397712798497,medium
1190,spam,You have 1 new voicemail. Please call 08719181503,1,1.6794739562046077,low
1191,ham,What he said is not the matter. My mind saying some other matter is there.,0,1.783019853724221,medium
1192,ham,He also knows about lunch menu only da. . I know,0,2.1754590685114104,medium
1193,ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",0,3.550278168477897,high
1194,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,0,3.0086354290620143,high
1195,ham,Otherwise had part time job na-tuition..,0,1.9590508837883336,medium
1196,ham,I know she called me,0,1.3882900235098738,medium
1197,ham,"Me also da, i feel yesterday night  wait til 2day night dear.",0,2.745145382119126,medium
1198,ham,Thanks for understanding. I've been trying to tell sura that.,0,2.3952759452223438,medium
1199,spam,WIN a year supply of CDs 4 a store of ur choice worth �500 & enter our �100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1,4.712084992131407,low
1200,ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,0,3.3734765742015944,high
1201,spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",1,3.894784380393516,low
1202,ham,I need you to be in my strong arms...,0,1.6879794434671176,medium
1203,ham,Also maaaan are you missing out,0,1.3997351066692958,medium
1204,ham,His bday real is in april .,0,1.7183776127961767,medium
1205,ham,Guessin you ain't gonna be here before 9?,0,1.7021568599560162,medium
1206,ham,Ok then i will come to ur home after half an hour,0,2.405619863644806,medium
1207,ham,"Yo, the game almost over? Want to go to walmart soon",0,2.190438780948324,medium
1208,ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",0,3.342785394327885,high
1209,ham,I'll text now! All creepy like so he won't think that we forgot,0,2.5513944564647275,medium
1210,ham,"that would be good ��_ I'll phone you tomo lunchtime, shall I, to organise something?",0,2.529353731621674,medium
1211,spam,You have 1 new voicemail. Please call 08719181513.,1,1.6838055039115196,low
1212,ham,"Damn, can you make it tonight or do you want to just wait til tomorrow",0,2.768971466032413,medium
1213,ham,K..k..i'm also fine:)when will you complete the course?,0,1.7218581109043354,medium
1214,ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",0,3.275821567833777,high
1215,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1,3.987013178221434,low
1216,ham,Prakesh is there know.,0,1.3267060892795055,medium
1217,ham,Teach me apps da. When you come to college.,0,2.1690343438862554,medium
1218,ham,Rofl betta invest in some  anti aging products,0,2.447874756521366,medium
1219,spam,You are a winner U have been specially selected 2 receive �1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,1,3.565671620560166,low
1220,ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.",0,2.5675811914702185,medium
1221,spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,1,3.903576530573048,low
1222,ham,So �_'ll be submitting da project tmr rite?,0,2.375541292701948,medium
1223,spam,FREE entry into our �250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,1,4.022729710106067,low
1224,ham,Jus ans me lar. U'll noe later.,0,2.4096712345286817,medium
1225,ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,0,2.757689485039122,medium
1226,ham,have got * few things to do. may be in * pub later.,0,1.9688066250249605,medium
1227,ham,1's finish meeting call me.,0,1.4141880301617202,medium
1228,ham,Lol ok. I'll snatch her purse too.,0,2.111651163254938,medium
1229,ham,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\""""",0,4.186834128850338,high
1230,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0,3.424106604601092,high
1231,ham,How much are we getting?,0,1.0,medium
1232,ham,Is ur paper in e morn or aft tmr?,0,2.1818818145542958,medium
1233,ham,"Dear relieved of westonzoyland, all going to plan this end too!",0,2.365510051719848,medium
1234,ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,0,2.762392755972136,medium
1235,ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,0,2.611454999401713,medium
1236,ham,"I want to show you the world, princess :) how about europe?",0,1.9470530565469424,medium
1237,ham,Nobody can decide where to eat and dad wants Chinese,0,2.22491108014048,medium
1238,ham,No shoot me. I'm in the docs waiting room. :/,0,1.9740570542328228,medium
1239,ham,Now? I'm going out 4 dinner soon..,0,1.7200843734005011,medium
1240,ham,Hello which the site to download songs its urgent pls,0,2.40861670389474,medium
1241,ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",0,3.081025915739966,high
1242,ham,Horrible gal. Me in sch doing some stuff. How come u got mc?,0,2.737611281564332,medium
1243,ham,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",0,4.593198663874696,high
1244,ham,"I call you later, don't have network. If urgnt, sms me.",0,2.192093518124246,medium
1245,ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0,2.732487699478159,medium
1246,spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you,1,2.182146795295252,low
1247,ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0,3.0174006884676534,high
1248,ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,0,2.9167753043878646,medium
1249,ham,What your plan for pongal?,0,1.403787285801849,medium
1250,ham,Just wait till end of march when el nino gets himself. Oh.,0,2.910102329423757,medium
1251,ham,"Not yet chikku..going to room nw, i'm in bus..",0,2.203763351390085,medium
1252,ham,Am also doing in cbe only. But have to pay.,0,1.706968772430462,medium
1253,ham,Honey boo I'm missing u.,0,1.7283721860168444,medium
1254,ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0,3.388133064263314,high
1255,ham,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",0,2.7702271322806125,medium
1256,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",0,4.030727007016473,high
1257,spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",1,3.0913472119755503,low
1258,ham,Ok. No wahala. Just remember that a friend in need ...,0,2.3333989668258,medium
1259,ham,I will see in half an hour,0,1.4139012652433642,medium
1260,ham,"Im in inperialmusic listening2the weirdest track ever by��leafcutter john��-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",0,3.937287018585192,high
1261,ham,\Hey sorry I didntgive ya a a bellearlier hunny,0,2.3646665951668195,medium
1262,ham,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,0,2.1938360600286835,medium
1263,spam,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls�1/minmoremobsEMSPOBox45PO139WA,1,3.5444558223032403,low
1264,ham,"Tee hee. Off to lecture, cheery bye bye.",0,2.1290445230731,medium
1265,ham,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",0,3.1009148321938835,high
1266,ham,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0,3.067169963012719,high
1267,ham,Ok...,0,1.0,medium
1268,spam,network operator. The service is free. For T & C's visit 80488.biz,1,2.601936770698157,low
1269,ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,0,2.758439762319879,medium
1270,ham,Wot u up 2 u weirdo?,0,1.3954194927670052,medium
1271,ham,Can do lor...,0,1.0,medium
1272,ham,Dont put your phone on silent mode ok,0,2.1691716401679217,medium
1273,ham,Can i meet �_ at 5.. As 4 where depends on where �_ wan 2 in lor..,0,1.9651951213705463,medium
1274,ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,0,2.9492696978002084,medium
1275,ham,Oh ho. Is this the first time u use these type of words,0,2.4079280837797987,medium
