Label,Body,flag,tfidfscore
ham,Lol alright i was thinkin that too haha,0,1.9849201543313266
spam,Reply to win �100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,1,3.640870214406489
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,0,2.42614342735544
ham,Shhhhh nobody is supposed to know!,0,1.6611031057556969
ham,"Sorry, I'll call later",0,1.7285118356719615
ham,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",0,3.0042061000808755
ham,Hey i will be late... i'm at amk. Need to drink tea or coffee,0,2.58067560980863
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,4.064581973583841
spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,1,4.1900835742718
ham,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,0,3.221885490291962
ham,S..antha num corrct dane,0,1.9969871740266116
ham,No calls..messages..missed calls,0,1.6392970855423246
ham,"Sorry, I'll call later",0,1.7285118356719615
ham,The basket's gettin full so I might be by tonight,0,1.7020853778395568
ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,0,3.392551526940388
ham,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,0,3.4259456043906935
spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1,3.75767717181296
ham,Eh den sat u book e kb liao huh...,0,2.636927023611762
ham,Have you been practising your curtsey?,0,1.4142135623730951
ham,Shall i come to get pickle,0,1.6691309110668535
ham,Lol boo I was hoping for a laugh,0,1.981020579112397
ham,\YEH I AM DEF UP4 SOMETHING SAT,0,1.9862057492865461
ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",0,2.815188209009377
ham,LMAO where's your fish memory when I need it?,0,1.949462042225009
ham,But i'll b going 2 sch on mon. My sis need 2 take smth.,0,2.5851176041907307
ham,Idea will soon get converted to live:),0,1.9634720718894052
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,1,3.64034351428905
ham,S....s...india going to draw the series after many years in south african soil..,0,2.772749114277432
ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",0,2.598816566569481
ham,Can't take any major roles in community outreach. You rock mel,0,2.4442913931906993
ham,Shopping lor. Them raining mah hard 2 leave orchard.,0,2.6163715719273433
ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,0,2.762326523829324
ham,See the forwarding message for proof,0,1.6894735963152265
ham,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",0,4.804639852420115
ham,Dunno lei... I thk mum lazy to go out... I neva ask her yet...,0,2.632124409504642
ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",0,4.677708084714911
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",0,3.1747465279496243
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed �1000 CASH or �2000 gift. Speak to a live operator NOW!,1,3.5575976679143007
ham,Ambrith..madurai..met u in arun dha marrge..remembr?,0,2.6382422519481104
ham,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,0,3.0926258206468997
ham,"Princess, is your kitty shaved or natural?",0,1.9799624722302518
ham,"Better than bb. If he wont use it, his wife will or them doctor",0,2.437595161231843
ham,Ya it came a while ago,0,1.7260396059796763
ham,From tomorrow onwards eve 6 to 3 work.,0,1.9576035461832044
ham,Anything lor but toa payoh got place 2 walk meh...,0,2.573159258028607
ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",0,2.928285743663385
spam,"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",1,4.289003288268822
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,0,2.5997511452070143
ham,U having lunch alone? I now so bored...,0,1.7302335554297956
ham,"Yes obviously, but you are the eggs-pert and the potato head��_ Speak soon! ",0,2.7760563346817997
ham,"Nah man, my car is meant to be crammed full of people",0,2.415252090184663
ham,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,0,3.2339125197778866
ham,Kallis is ready for bat in 2nd innings,0,2.2148562324821777
ham,Thanx but my birthday is over already.,0,1.4141943541566997
ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",0,2.3656737813316018
ham,"I noe la... U wana pei bf oso rite... K lor, other days den...",0,3.120276307234288
ham,"Yes, i'm small kid.. And boost is the secret of my energy..",0,2.4187622378138323
ham,IM GONNA MISS U SO MUCH,0,1.731521455281748
ham,Is avatar supposed to have subtoitles,0,1.724917812074955
ham,Simply sitting and watching match in office..,0,2.226299084490498
ham,You can jot down things you want to remember later.,0,2.159868210444911
ham,Oh sorry please its over,0,1.4133991581655798
ham,Hey are we going for the lo lesson or gym? ,0,2.1779349182863985
ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",0,2.5956136804975047
ham,You always make things bigger than they are,0,1.6925345150847986
ham,�� dun wan to watch infernal affair?,0,2.2002326788955058
ham,"Me not waking up until 4 in the afternoon, sup",0,1.723837951739655
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,1,3.9528181596049663
ham,I can send you a pic if you like :),0,1.6852065492099546
ham,Okay... I booked all already... Including the one at bugis.,0,1.9943502360850904
ham,"Aight fuck it, I'll get it later",0,1.9699688310460732
ham,No de. But call me after some time. Ill tell you k,0,1.7161414907046924
ham,So dont use hook up any how,0,1.6902003294413213
ham,How much is blackberry bold2 in nigeria.,0,1.7270475264503742
ham,Hi where you. You in home or calicut?,0,1.6646611448307147
ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,0,3.1058672811906454
spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",1,4.37083731832834
ham,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",0,3.484097316801402
ham,Y so late but i need to go n get da laptop...,0,1.9676360638539647
ham,"Sir, I am waiting for your mail.",0,1.7302136463483433
ham,.Please charge my mobile when you get up in morning.,0,1.7140918379933867
ham,"Nothing, i got msg frm tht unknown no..",0,2.1698748821846436
ham,Ugh fuck it I'm resubbing to eve,0,1.9803667948196688
ham,He didn't see his shadow. We get an early spring yay,0,2.2044088206219796
ham,I did. One slice and one breadstick. Lol,0,1.93258359631771
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",0,3.054377969294742
ham,Is there any training tomorrow?,0,1.39074642846481
spam,"URGENT! Your mobile No *********** WON a �2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",1,4.067419242028071
ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,0,5.4669483354867845
ham,Cos daddy arranging time c wat time fetch �_ mah...,0,2.5966960505837147
ham,Then. You are eldest know.,0,1.3267060892795055
ham,Who's there say hi to our drugdealer,0,1.6609395744122033
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.,0,2.9374569399677797
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p ",1,4.3366365272545595
spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,1,3.2921863706287855
ham,Good night my dear.. Sleepwell&amp;Take care,0,2.376287683153767
ham,That is wondarfull song,0,1.4064081812774236
spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",1,4.675892613689239
ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,0,3.2774315481772467
ham,Must come later.. I normally bathe him in da afternoon mah..,0,2.576835786774349
ham,"Trust me. Even if isn't there, its there.",0,1.413640539175138
ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,0,4.137296786651935
spam,85233 FREE>Ringtone!Reply REAL,1,2.1561843471445594
ham,I can take you at like noon,0,1.3646479272283114
ham,Where is it. Is there any opening for mca.,0,1.4142135623730951
ham,I'm aight. Wat's happening on your side.,0,1.7081852123158425
ham,I'm done oredi...,0,1.0
ham,"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",0,2.4057642817593132
ham,How are you. Wish you a great semester,0,1.7121219998860893
ham,Moji i love you more than words. Have a rich day,0,2.159603336928152
ham,Dude how do you like the buff wind.,0,1.939471933485513
ham,\alright babe,0,1.4078707172428369
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX �1.50,1,4.006965964666109
ham,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",0,4.757009131294442
ham,S:-)kallis wont play in first two odi:-),0,1.9778894423526918
ham,Then get some cash together and I'll text jason,0,1.9173584114544344
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",0,3.617247136278497
spam,"Final Chance! Claim ur �150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Subs 16",1,4.461965960969166
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1,3.959674029469488
ham,"Probably, want to pick up more?",0,1.717022498240904
ham,I'm done...,0,0.0
ham,Are you the cutest girl in the world or what,0,1.7029103996339479
ham,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",0,2.7289603778734763
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",1,4.503900758091128
ham,Oh Howda gud gud.. Mathe en samachara chikku:-),0,2.5812951925800522
ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,0,2.6015397159639355
ham,Audrie lousy autocorrect,0,1.730830660898653
ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,0,2.711044704992987
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,0,2.4354720746490703
ham,I fetch yun or u fetch?,0,1.3416407864998738
ham,Thank you. I like you as well...,0,1.3880274040491343
ham,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",0,3.8488515223626583
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 �3/wk",1,4.043450190533304
